sample_1,id,,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,label
3,502,41,9,119,0,180,-1.75,7.97,4.63,0.02,-0.06,0.00,1
3,503,45,22,122,34,180,-1.77,8.03,4.64,0.01,-0.05,0.00,1
3,504,46,9,130,0,180,-1.77,8.04,4.66,0.03,-0.05,0.01,1
3,505,48,22,129,0,180,-1.78,8.03,4.66,0.04,-0.04,0.01,1
3,506,59,11,126,94,180,-1.78,8.01,4.66,0.04,-0.04,0.01,1
3,507,50,17,127,58,180,-1.77,8.00,4.66,0.03,-0.04,0.00,1
3,508,41,18,122,57,180,-1.77,7.99,4.67,0.03,-0.03,-0.00,1
3,509,53,14,121,0,180,-1.78,7.99,4.66,0.02,-0.03,-0.00,1
3,510,46,17,119,91,180,-1.79,8.01,4.68,0.03,-0.03,-0.00,1
3,511,44,24,126,72,180,-1.79,8.00,4.70,0.05,-0.03,-0.00,1
3,512,50,17,119,0,180,-1.78,7.95,4.70,0.06,-0.02,-0.00,1
3,513,48,14,134,13,180,-1.77,7.92,4.68,0.05,-0.03,-0.00,1
3,514,48,11,126,0,180,-1.78,7.92,4.68,0.04,-0.04,-0.00,1
3,515,42,11,121,28,180,-1.79,7.96,4.68,0.03,-0.04,-0.00,1
3,516,46,11,132,33,180,-1.80,7.98,4.70,0.05,-0.03,-0.00,1
3,517,44,11,126,79,180,-1.80,7.95,4.72,0.06,-0.03,0.00,1
3,518,55,10,122,76,180,-1.79,7.93,4.69,0.05,-0.03,0.00,1
3,519,34,12,133,58,180,-1.80,7.93,4.69,0.04,-0.04,0.00,1
3,520,29,18,125,19,180,-1.81,7.95,4.68,0.03,-0.04,0.00,1
3,521,41,6,126,22,180,-1.82,7.95,4.69,0.04,-0.03,0.01,1
3,522,52,15,135,24,180,-1.82,7.96,4.69,0.03,-0.03,0.01,1
3,523,51,13,119,63,180,-1.82,7.96,4.70,0.03,-0.02,0.01,1
3,524,38,6,134,0,180,-1.82,7.96,4.71,0.03,-0.02,0.01,1
3,525,51,3,122,54,180,-1.80,7.94,4.72,0.04,-0.01,0.01,1
3,526,41,0,122,22,180,-1.80,7.91,4.69,0.03,-0.02,0.01,1
3,527,56,6,119,0,180,-1.82,7.95,4.67,0.02,-0.03,0.01,1
3,528,44,4,126,0,180,-1.82,7.98,4.68,0.03,-0.02,0.01,1
3,529,44,6,133,7,180,-1.81,7.97,4.70,0.05,-0.01,0.01,1
3,530,46,2,120,22,180,-1.80,7.93,4.72,0.05,-0.00,0.01,1
3,531,38,7,114,9,180,-1.80,7.93,4.71,0.03,-0.01,0.01,1
3,532,45,0,127,13,180,-1.81,7.95,4.69,0.03,-0.01,0.01,1
3,533,35,0,121,13,180,-1.82,7.96,4.69,0.04,-0.01,0.00,1
3,534,41,4,111,0,180,-1.81,7.93,4.69,0.05,-0.01,0.00,1
3,535,54,3,115,0,180,-1.81,7.93,4.70,0.04,-0.01,0.00,1
3,536,42,2,120,15,180,-1.82,7.93,4.68,0.03,-0.01,0.00,1
3,537,39,0,122,0,180,-1.82,7.93,4.67,0.03,-0.01,0.00,1
3,538,40,0,126,0,180,-1.82,7.94,4.69,0.02,-0.01,0.00,1
3,539,49,2,128,21,180,-1.82,7.95,4.72,0.02,-0.01,0.00,1
3,540,44,1,113,61,180,-1.83,7.94,4.70,0.03,-0.01,0.00,1
3,541,50,0,122,0,180,-1.82,7.92,4.69,0.04,-0.00,0.01,1
